PO_ID,Order_Date,Supplier_ID,Material_ID,Quantity,Unit_Price,Total_Cost
PO009275,2025-09-28,SUP002,MAT017,8715,33,287595
PO009276,2024-06-02,SUP016,MAT030,273,1483,404859
PO009277,2024-11-25,SUP005,MAT006,972,662,643464
PO009278,2024-05-15,SUP002,MAT007,237,4052,960324
PO009279,2025-04-20,SUP019,MAT007,493,3782,1864526
PO009280,2025-08-02,SUP012,MAT010,200,2377,475400
PO009281,2025-05-25,SUP006,MAT020,983,2985,2934255
PO009282,2024-08-08,SUP005,MAT010,93,829,77097
PO009283,2024-07-30,SUP017,MAT029,187,1038,194106
PO009284,2024-12-22,SUP004,MAT022,951,1785,1697535
PO009285,2025-01-03,SUP012,MAT006,605,1996,1207580
PO009286,2024-02-06,SUP013,MAT016,5222,18,93996
PO009287,2024-12-23,SUP018,MAT024,750,4152,3114000
PO009288,2024-05-25,SUP012,MAT009,236,2459,580324
PO009289,2024-01-15,SUP019,MAT001,675,1116,753300
PO009290,2025-02-13,SUP015,MAT005,486,3853,1872558
PO009291,2025-07-11,SUP006,MAT021,470,3125,1468750
PO009292,2025-01-24,SUP019,MAT028,3382,49,165718
PO009293,2025-09-22,SUP016,MAT015,8969,34,304946
PO009294,2024-04-22,SUP019,MAT018,96,2575,247200
PO009295,2025-12-07,SUP016,MAT003,254,706,179324
PO009296,2025-03-27,SUP008,MAT023,142,1730,245660
PO009297,2025-11-17,SUP001,MAT004,589,3265,1923085
PO009298,2025-11-02,SUP003,MAT018,121,2759,333839
PO009299,2025-10-29,SUP002,MAT007,911,4974,4531314
PO009300,2024-07-22,SUP008,MAT001,347,414,143658
PO009301,2025-12-16,SUP011,MAT019,52,1444,75088
PO009302,2024-05-14,SUP008,MAT020,786,350,275100
PO009303,2025-08-26,SUP005,MAT020,744,623,463512
PO009304,2024-12-20,SUP015,MAT001,701,891,624591
PO009305,2025-12-30,SUP001,MAT006,575,3684,2118300
PO009306,2025-10-09,SUP005,MAT027,3480,7,24360
PO009307,2024-09-07,SUP014,MAT020,136,4263,579768
PO009308,2024-02-08,SUP017,MAT028,8557,14,119798
PO009309,2025-03-15,SUP018,MAT012,111,2296,254856
PO009310,2025-02-14,SUP010,MAT028,5091,18,91638
PO009311,2025-01-05,SUP011,MAT014,370,3998,1479260
PO009312,2025-12-31,SUP002,MAT005,132,4805,634260
PO009313,2024-11-11,SUP009,MAT024,303,3341,1012323
PO009314,2025-07-29,SUP014,MAT028,1008,45,45360
PO009315,2025-07-26,SUP017,MAT026,253,2357,596321
PO009316,2025-07-28,SUP006,MAT004,208,4155,864240
PO009317,2025-07-18,SUP003,MAT012,246,1001,246246
PO009318,2024-04-30,SUP009,MAT019,194,2064,400416
PO009319,2024-02-05,SUP004,MAT014,616,4600,2833600
PO009320,2024-03-07,SUP017,MAT015,4242,40,169680
PO009321,2025-01-28,SUP019,MAT024,772,1937,1495364
PO009322,2024-09-17,SUP009,MAT010,76,1446,109896
PO009323,2024-03-15,SUP003,MAT026,599,3716,2225884
PO009324,2025-05-12,SUP002,MAT012,228,940,214320
PO009325,2025-11-03,SUP012,MAT006,733,1453,1065049
PO009326,2024-12-25,SUP007,MAT029,243,1746,424278
PO009327,2024-06-15,SUP017,MAT016,7331,8,58648
PO009328,2025-07-26,SUP008,MAT022,163,4023,655749
PO009329,2025-08-09,SUP014,MAT009,262,1437,376494
PO009330,2024-01-28,SUP020,MAT006,579,1194,691326
PO009331,2024-02-01,SUP011,MAT013,548,4577,2508196
PO009332,2025-04-17,SUP014,MAT027,8253,25,206325
PO009333,2024-08-03,SUP006,MAT014,214,4079,872906
PO009334,2025-02-04,SUP017,MAT008,770,3840,2956800
PO009335,2024-04-05,SUP015,MAT010,185,2172,401820
PO009336,2024-06-02,SUP020,MAT001,386,816,314976
PO009337,2025-08-18,SUP020,MAT018,80,1546,123680
PO009338,2024-11-22,SUP017,MAT025,958,1684,1613272
PO009339,2024-08-08,SUP005,MAT003,615,710,436650
PO009340,2024-09-19,SUP016,MAT011,122,2333,284626
PO009341,2025-01-12,SUP005,MAT010,61,737,44957
PO009342,2025-12-18,SUP007,MAT024,908,2128,1932224
PO009343,2025-08-15,SUP008,MAT010,224,2487,557088
PO009344,2025-09-23,SUP003,MAT030,179,2436,436044
PO009345,2025-02-22,SUP007,MAT013,831,4317,3587427
PO009346,2024-07-02,SUP003,MAT023,771,1186,914406
PO009347,2025-02-20,SUP008,MAT014,392,268,105056
PO009348,2024-05-19,SUP006,MAT014,645,4960,3199200
PO009349,2025-09-05,SUP001,MAT028,7552,32,241664
PO009350,2025-12-01,SUP016,MAT016,5923,42,248766
PO009351,2025-12-16,SUP006,MAT001,490,462,226380
PO009352,2025-10-20,SUP014,MAT020,233,2936,684088
PO009353,2024-11-14,SUP009,MAT001,790,945,746550
PO009354,2025-12-11,SUP002,MAT011,109,1580,172220
PO009355,2025-03-03,SUP017,MAT012,170,2342,398140
PO009356,2025-02-27,SUP013,MAT008,148,2277,336996
PO009357,2024-12-18,SUP004,MAT019,84,886,74424
PO009358,2025-04-19,SUP009,MAT030,193,1431,276183
PO009359,2025-05-29,SUP016,MAT028,1304,33,43032
PO009360,2024-11-18,SUP006,MAT011,191,1113,212583
PO009361,2025-09-01,SUP016,MAT029,268,1927,516436
PO009362,2025-01-29,SUP017,MAT009,52,593,30836
PO009363,2025-07-06,SUP008,MAT024,852,4729,4029108
PO009364,2025-05-29,SUP020,MAT021,286,3545,1013870
PO009365,2024-07-02,SUP003,MAT027,6755,19,128345
PO009366,2024-05-26,SUP012,MAT007,418,1467,613206
PO009367,2024-02-06,SUP002,MAT011,52,714,37128
PO009368,2024-06-16,SUP001,MAT008,970,2706,2624820
PO009369,2024-06-28,SUP010,MAT005,309,295,91155
PO009370,2024-08-05,SUP007,MAT011,78,736,57408
PO009371,2024-07-23,SUP018,MAT025,156,2553,398268
PO009372,2024-01-15,SUP007,MAT019,128,1195,152960
PO009373,2025-07-27,SUP016,MAT012,156,669,104364
PO009374,2025-05-17,SUP005,MAT012,117,2010,235170
PO009375,2024-07-11,SUP020,MAT006,270,1769,477630
PO009376,2025-03-21,SUP008,MAT006,722,1171,845462
PO009377,2024-08-23,SUP012,MAT002,635,471,299085
PO009378,2025-07-11,SUP011,MAT027,7663,7,53641
PO009379,2025-10-04,SUP008,MAT009,71,1664,118144
PO009380,2024-01-26,SUP003,MAT005,966,3769,3640854
PO009381,2024-09-17,SUP003,MAT026,436,1096,477856
PO009382,2024-02-18,SUP011,MAT014,464,4820,2236480
PO009383,2025-06-15,SUP011,MAT006,817,700,571900
PO009384,2024-09-19,SUP007,MAT009,153,1878,287334
PO009385,2025-08-21,SUP008,MAT006,488,603,294264
PO009386,2025-07-09,SUP003,MAT013,830,4859,4032970
PO009387,2025-05-26,SUP009,MAT026,735,1326,974610
PO009388,2024-06-28,SUP006,MAT023,929,862,800798
PO009389,2025-02-21,SUP008,MAT005,488,550,268400
PO009390,2024-09-04,SUP013,MAT013,245,4056,993720
PO009391,2024-09-14,SUP018,MAT004,784,2686,2105824
PO009392,2024-08-14,SUP016,MAT002,444,793,352092
PO009393,2024-03-10,SUP010,MAT016,5300,50,265000
PO009394,2025-07-27,SUP010,MAT010,55,1178,64790
PO009395,2025-10-19,SUP012,MAT006,585,1546,904410
PO009396,2025-07-01,SUP015,MAT019,42,1084,45528
PO009397,2025-02-21,SUP007,MAT028,2412,18,43416
PO009398,2025-11-03,SUP016,MAT004,848,3952,3351296
PO009399,2024-02-03,SUP018,MAT018,167,757,126419
PO009400,2024-07-03,SUP010,MAT004,907,1048,950536
PO009401,2025-09-27,SUP013,MAT007,703,1998,1404594
PO009402,2025-04-03,SUP006,MAT003,692,637,440804
PO009403,2024-05-17,SUP015,MAT010,275,1676,460900
PO009404,2024-10-11,SUP001,MAT027,7965,49,390285
PO009405,2025-04-14,SUP003,MAT010,153,1746,267138
PO009406,2025-06-03,SUP008,MAT016,2628,11,28908
PO009407,2025-04-25,SUP012,MAT013,409,1098,449082
PO009408,2025-09-05,SUP014,MAT016,1616,43,69488
PO009409,2025-06-28,SUP017,MAT002,945,479,452655
PO009410,2025-10-02,SUP012,MAT009,236,1749,412764
PO009411,2024-09-10,SUP012,MAT025,481,1596,767676
PO009412,2025-12-27,SUP004,MAT021,433,1333,577189
PO009413,2024-06-15,SUP008,MAT004,738,1694,1250172
PO009414,2024-07-21,SUP007,MAT003,950,329,312550
PO009415,2025-08-30,SUP017,MAT020,458,3281,1502698
PO009416,2025-11-03,SUP006,MAT016,6342,46,291732
PO009417,2024-07-05,SUP012,MAT021,257,3768,968376
PO009418,2025-05-03,SUP010,MAT007,1000,1638,1638000
PO009419,2025-02-26,SUP017,MAT020,223,2099,468077
PO009420,2024-07-31,SUP002,MAT004,685,3130,2144050
PO009421,2025-07-16,SUP002,MAT022,754,2725,2054650
PO009422,2025-01-27,SUP008,MAT015,7004,12,84048
PO009423,2024-12-01,SUP003,MAT024,251,1070,268570
PO009424,2025-12-24,SUP019,MAT002,284,445,126380
PO009425,2025-03-22,SUP001,MAT015,4202,43,180686
PO009426,2025-10-21,SUP010,MAT021,319,3227,1029413
PO009427,2025-12-28,SUP014,MAT024,166,4980,826680
PO009428,2024-11-11,SUP006,MAT025,173,2544,440112
PO009429,2025-12-16,SUP012,MAT010,89,935,83215
PO009430,2025-08-02,SUP006,MAT008,792,3146,2491632
PO009431,2024-09-10,SUP019,MAT022,656,3711,2434416
PO009432,2024-01-24,SUP013,MAT003,604,779,470516
PO009433,2024-06-21,SUP013,MAT015,4588,14,64232
PO009434,2024-11-03,SUP006,MAT016,7951,19,151069
PO009435,2025-05-27,SUP007,MAT003,665,386,256690
PO009436,2024-12-17,SUP020,MAT011,100,2098,209800
PO009437,2025-02-24,SUP016,MAT022,244,1984,484096
PO009438,2025-12-12,SUP007,MAT005,694,1367,948698
PO009439,2025-12-10,SUP013,MAT024,561,297,166617
PO009440,2025-12-04,SUP017,MAT002,740,730,540200
PO009441,2024-10-20,SUP010,MAT019,176,2895,509520
PO009442,2024-03-27,SUP002,MAT030,134,1705,228470
PO009443,2024-11-22,SUP018,MAT018,100,1907,190700
PO009444,2024-07-26,SUP014,MAT011,271,1169,316799
PO009445,2025-02-25,SUP004,MAT003,263,447,117561
PO009446,2025-04-11,SUP012,MAT021,529,393,207897
PO009447,2025-06-24,SUP019,MAT015,9416,16,150656
PO009448,2024-06-02,SUP002,MAT009,134,1053,141102
PO009449,2024-09-21,SUP010,MAT016,7759,24,186216
PO009450,2025-11-10,SUP002,MAT025,627,3583,2246541
PO009451,2024-04-19,SUP009,MAT029,192,1470,282240
PO009452,2024-02-19,SUP015,MAT017,5929,13,77077
PO009453,2025-09-21,SUP015,MAT003,451,1033,465883
PO009454,2024-08-09,SUP001,MAT016,2526,41,103566
PO009455,2024-03-06,SUP008,MAT020,229,3410,780890
PO009456,2025-03-28,SUP015,MAT009,194,1886,365884
PO009457,2024-12-10,SUP004,MAT016,4211,10,42110
PO009458,2024-10-25,SUP020,MAT019,170,2998,509660
PO009459,2025-06-08,SUP008,MAT015,1226,29,35554
PO009460,2025-08-31,SUP010,MAT016,5775,50,288750
PO009461,2024-10-22,SUP006,MAT003,238,522,124236
PO009462,2025-03-27,SUP020,MAT028,7638,28,213864
PO009463,2025-10-26,SUP004,MAT027,4742,12,56904
PO009464,2025-06-24,SUP020,MAT008,158,4746,749868
PO009465,2025-09-22,SUP013,MAT025,237,4569,1082853
PO009466,2024-02-29,SUP014,MAT025,949,4171,3958279
PO009467,2025-01-04,SUP008,MAT010,179,1398,250242
PO009468,2025-08-23,SUP013,MAT003,369,592,218448
PO009469,2025-08-19,SUP013,MAT025,379,1755,665145
PO009470,2024-12-19,SUP017,MAT006,695,1872,1301040
PO009471,2024-06-28,SUP012,MAT009,219,2240,490560
PO009472,2025-01-30,SUP010,MAT003,356,474,168744
PO009473,2024-02-24,SUP011,MAT017,5568,8,44544
PO009474,2025-11-29,SUP018,MAT018,170,2098,356660
PO009475,2025-12-18,SUP018,MAT030,56,2142,119952
PO009476,2025-01-18,SUP003,MAT004,848,2215,1878320
PO009477,2024-01-07,SUP012,MAT027,9081,20,181620
PO009478,2025-10-24,SUP010,MAT011,250,851,212750
PO009479,2025-09-16,SUP001,MAT012,193,1289,248777
PO009480,2024-06-08,SUP014,MAT009,164,1876,307664
PO009481,2024-10-08,SUP008,MAT019,72,1135,81720
PO009482,2024-06-11,SUP015,MAT028,1024,26,26624
PO009483,2025-01-07,SUP001,MAT012,237,2203,522111
PO009484,2024-05-29,SUP006,MAT006,713,4253,3032389
PO009485,2024-04-08,SUP017,MAT027,6629,10,66290
PO009486,2025-07-20,SUP008,MAT024,162,1265,204930
PO009487,2025-08-14,SUP010,MAT015,6466,23,148718
PO009488,2024-10-15,SUP015,MAT014,130,3836,498680
PO009489,2025-09-02,SUP008,MAT027,9233,33,304689
PO009490,2024-12-21,SUP019,MAT017,8960,47,421120
PO009491,2024-10-04,SUP016,MAT016,6248,37,231176
PO009492,2024-08-19,SUP001,MAT010,167,2323,387941
PO009493,2024-04-27,SUP013,MAT002,264,924,243936
PO009494,2025-11-25,SUP019,MAT013,909,3321,3018789
PO009495,2025-05-27,SUP012,MAT004,862,3980,3430760
PO009496,2025-02-09,SUP002,MAT026,853,1157,986921
PO009497,2025-08-29,SUP009,MAT026,838,2310,1935780
PO009498,2025-08-21,SUP011,MAT002,354,822,290988
PO009499,2025-01-12,SUP010,MAT011,264,986,260304
PO009500,2025-01-17,SUP012,MAT023,203,338,68614
PO009501,2025-05-18,SUP005,MAT012,235,1538,361430
PO009502,2024-02-28,SUP020,MAT025,404,2385,963540
PO009503,2024-12-05,SUP011,MAT023,188,1322,248536
PO009504,2024-07-09,SUP004,MAT029,277,2318,642086
PO009505,2024-07-07,SUP010,MAT029,155,2214,343170
PO009506,2024-08-06,SUP007,MAT023,556,803,446468
PO009507,2025-09-29,SUP016,MAT006,183,501,91683
PO009508,2024-01-04,SUP001,MAT012,145,2392,346840
PO009509,2024-12-19,SUP007,MAT010,235,865,203275
PO009510,2025-09-20,SUP020,MAT010,83,1532,127156
PO009511,2024-09-17,SUP013,MAT021,886,4985,4416710
PO009512,2024-12-12,SUP016,MAT011,62,694,43028
PO009513,2025-05-23,SUP007,MAT027,9030,13,117390
PO009514,2024-12-20,SUP007,MAT019,109,664,72376
PO009515,2025-12-01,SUP005,MAT001,311,1162,361382
PO009516,2024-06-04,SUP010,MAT027,5491,45,247095
PO009517,2025-06-09,SUP006,MAT014,191,3003,573573
PO009518,2025-12-28,SUP001,MAT027,6930,13,90090
PO009519,2025-06-18,SUP009,MAT026,674,1862,1254988
PO009520,2024-10-01,SUP016,MAT008,448,3192,1430016
PO009521,2024-04-21,SUP016,MAT023,209,1280,267520
PO009522,2024-11-22,SUP014,MAT013,157,1904,298928
PO009523,2024-11-30,SUP019,MAT007,554,4154,2301316
PO009524,2024-11-28,SUP006,MAT024,578,954,551412
PO009525,2024-07-30,SUP002,MAT029,72,850,61200
PO009526,2025-07-28,SUP010,MAT006,380,2222,844360
PO009527,2025-01-09,SUP005,MAT012,97,1991,193127
PO009528,2025-08-27,SUP014,MAT011,94,999,93906
PO009529,2025-11-07,SUP007,MAT010,239,2115,505485
PO009530,2024-07-06,SUP014,MAT018,169,1999,337831
PO009531,2024-07-15,SUP002,MAT023,686,1928,1322608
PO009532,2025-06-21,SUP010,MAT006,928,4476,4153728
PO009533,2024-09-25,SUP005,MAT015,7364,49,360836
PO009534,2024-11-06,SUP006,MAT017,9256,28,259168
PO009535,2024-06-12,SUP006,MAT013,216,2763,596808
PO009536,2024-03-27,SUP004,MAT020,391,1770,692070
PO009537,2025-10-01,SUP006,MAT005,727,2987,2171549
PO009538,2024-04-13,SUP003,MAT024,119,3522,419118
PO009539,2024-03-19,SUP002,MAT019,74,623,46102
PO009540,2024-05-27,SUP018,MAT029,253,634,160402
PO009541,2024-08-20,SUP012,MAT008,677,2633,1782541
PO009542,2024-07-22,SUP010,MAT005,618,3392,2096256
PO009543,2025-09-14,SUP004,MAT012,252,711,179172
PO009544,2025-09-29,SUP015,MAT005,682,1843,1256926
PO009545,2025-12-12,SUP019,MAT009,192,1956,375552
PO009546,2025-07-22,SUP017,MAT001,802,625,501250
PO009547,2024-03-14,SUP006,MAT018,113,583,65879
PO009548,2025-07-09,SUP001,MAT012,191,2157,411987
PO009549,2025-08-31,SUP017,MAT016,6548,48,314304
PO009550,2024-05-17,SUP015,MAT021,228,3729,850212
PO009551,2025-10-17,SUP015,MAT013,199,1728,343872
PO009552,2025-12-15,SUP002,MAT016,9865,7,69055
PO009553,2025-11-25,SUP005,MAT019,23,2682,61686
PO009554,2025-05-09,SUP016,MAT003,546,339,185094
PO009555,2025-07-31,SUP015,MAT029,248,1304,323392
PO009556,2024-04-20,SUP014,MAT004,914,4855,4437470
PO009557,2025-04-08,SUP016,MAT023,532,4569,2430708
PO009558,2025-01-08,SUP014,MAT030,58,1434,83172
PO009559,2025-12-11,SUP020,MAT006,803,2876,2309428
PO009560,2025-04-08,SUP005,MAT027,5862,30,175860
PO009561,2024-07-21,SUP012,MAT003,689,872,600808
PO009562,2024-08-22,SUP008,MAT014,918,2002,1837836
PO009563,2025-06-10,SUP003,MAT029,218,2255,491590
PO009564,2024-11-26,SUP012,MAT015,5185,25,129625
PO009565,2025-07-21,SUP014,MAT013,482,3448,1661936
PO009566,2024-07-02,SUP010,MAT009,264,2014,531696
PO009567,2024-12-25,SUP011,MAT001,248,833,206584
PO009568,2025-10-07,SUP013,MAT022,580,2155,1249900
PO009569,2025-03-29,SUP013,MAT003,383,433,165839
PO009570,2024-08-06,SUP006,MAT011,290,1291,374390
PO009571,2024-12-30,SUP018,MAT006,291,2777,808107
PO009572,2025-05-11,SUP007,MAT005,572,3734,2135848
PO009573,2025-05-16,SUP012,MAT016,7522,27,203094
PO009574,2024-09-06,SUP008,MAT014,360,1673,602280
PO009575,2025-11-13,SUP009,MAT008,942,3639,3427938
PO009576,2025-06-16,SUP006,MAT025,558,1059,590922
PO009577,2024-12-15,SUP003,MAT020,567,694,393498
PO009578,2025-07-21,SUP007,MAT021,475,1080,513000
PO009579,2025-01-17,SUP010,MAT011,277,1011,280047
PO009580,2024-01-10,SUP012,MAT016,4036,37,149332
PO009581,2025-10-10,SUP013,MAT004,434,3959,1718206
PO009582,2025-04-29,SUP002,MAT021,348,1416,492768
PO009583,2025-06-28,SUP011,MAT021,502,2789,1400078
PO009584,2025-05-08,SUP017,MAT016,3031,44,133364
PO009585,2025-11-03,SUP019,MAT025,110,1893,208230
PO009586,2025-09-18,SUP014,MAT019,151,2122,320422
PO009587,2025-03-13,SUP017,MAT006,434,1706,740404
PO009588,2025-12-22,SUP016,MAT013,311,2804,872044
PO009589,2024-09-12,SUP010,MAT007,919,877,805963
PO009590,2024-12-20,SUP009,MAT030,181,1103,199643
PO009591,2025-06-28,SUP007,MAT027,9443,19,179417
PO009592,2024-01-04,SUP019,MAT026,264,4603,1215192
PO009593,2024-08-20,SUP013,MAT010,201,798,160398
PO009594,2025-08-13,SUP011,MAT027,2306,8,18448
PO009595,2025-10-19,SUP011,MAT030,165,1518,250470
PO009596,2024-08-25,SUP020,MAT025,297,1849,549153
PO009597,2025-12-09,SUP020,MAT018,43,1372,58996
PO009598,2025-04-21,SUP013,MAT008,699,4326,3023874
PO009599,2025-01-12,SUP015,MAT030,264,1398,369072
PO009600,2025-07-09,SUP009,MAT008,326,2437,794462
PO009601,2024-10-10,SUP018,MAT026,573,2319,1328787
PO009602,2024-09-24,SUP011,MAT016,5871,25,146775
PO009603,2024-03-17,SUP011,MAT015,3893,9,35037
PO009604,2025-12-20,SUP004,MAT007,596,3592,2140832
PO009605,2024-05-24,SUP005,MAT025,688,855,588240
PO009606,2025-11-08,SUP015,MAT028,6383,19,121277
PO009607,2025-09-03,SUP014,MAT025,319,2640,842160
PO009608,2024-10-15,SUP006,MAT018,58,1626,94308
PO009609,2025-06-05,SUP006,MAT026,812,3431,2785972
PO009610,2025-11-21,SUP011,MAT025,261,2022,527742
PO009611,2025-05-14,SUP019,MAT020,795,2845,2261775
PO009612,2025-11-06,SUP003,MAT025,919,1281,1177239
PO009613,2025-07-15,SUP003,MAT016,7961,45,358245
PO009614,2024-10-13,SUP017,MAT026,763,858,654654
PO009615,2025-10-05,SUP011,MAT015,6340,31,196540
PO009616,2024-11-30,SUP019,MAT014,135,1417,191295
PO009617,2024-06-01,SUP017,MAT009,280,1977,553560
PO009618,2024-06-27,SUP008,MAT005,243,3708,901044
PO009619,2025-12-21,SUP016,MAT001,435,993,431955
PO009620,2025-09-10,SUP012,MAT016,9165,44,403260
PO009621,2025-02-16,SUP008,MAT003,202,726,146652
PO009622,2024-02-22,SUP001,MAT029,285,1435,408975
PO009623,2024-02-18,SUP010,MAT002,230,424,97520
PO009624,2024-10-13,SUP001,MAT010,298,1901,566498
PO009625,2025-12-29,SUP007,MAT030,167,1920,320640
PO009626,2025-03-09,SUP012,MAT016,9593,34,326162
PO009627,2024-03-20,SUP018,MAT015,7238,29,209902
PO009628,2024-06-13,SUP020,MAT006,457,4415,2017655
PO009629,2025-02-14,SUP016,MAT026,902,3281,2959462
PO009630,2024-12-29,SUP020,MAT009,107,1170,125190
PO009631,2025-11-04,SUP005,MAT012,276,827,228252
PO009632,2025-10-14,SUP012,MAT002,706,662,467372
PO009633,2024-01-01,SUP008,MAT003,613,1009,618517
PO009634,2024-08-15,SUP012,MAT007,636,1004,638544
PO009635,2025-09-26,SUP014,MAT010,168,1863,312984
PO009636,2024-01-01,SUP019,MAT023,155,2936,455080
PO009637,2025-05-25,SUP020,MAT025,757,4778,3616946
PO009638,2025-05-07,SUP004,MAT026,582,876,509832
PO009639,2025-09-04,SUP007,MAT007,571,2176,1242496
PO009640,2024-12-30,SUP013,MAT024,458,4742,2171836
PO009641,2024-09-23,SUP009,MAT024,853,3554,3031562
PO009642,2025-09-25,SUP016,MAT016,6449,22,141878
PO009643,2025-07-30,SUP006,MAT016,9278,43,398954
PO009644,2025-06-10,SUP012,MAT025,491,496,243536
PO009645,2024-10-31,SUP017,MAT020,499,3758,1875242
PO009646,2025-07-04,SUP007,MAT021,602,2450,1474900
PO009647,2025-01-15,SUP010,MAT024,141,2342,330222
PO009648,2024-12-06,SUP019,MAT014,268,3511,940948
PO009649,2024-01-18,SUP005,MAT013,994,3889,3865666
PO009650,2025-06-27,SUP013,MAT006,333,425,141525
PO009651,2024-11-21,SUP018,MAT016,3058,41,125378
PO009652,2025-12-07,SUP011,MAT001,337,318,107166
PO009653,2025-10-17,SUP019,MAT027,7108,39,277212
PO009654,2024-05-01,SUP017,MAT015,3384,22,74448
PO009655,2025-07-04,SUP016,MAT013,903,2793,2522079
PO009656,2025-01-04,SUP010,MAT013,748,600,448800
PO009657,2024-01-21,SUP016,MAT016,8015,26,208390
PO009658,2024-03-21,SUP006,MAT019,145,1248,180960
PO009659,2025-12-09,SUP005,MAT021,551,4738,2610638
PO009660,2025-06-28,SUP017,MAT005,316,714,225624
PO009661,2024-06-11,SUP013,MAT006,204,1348,274992
PO009662,2024-05-27,SUP005,MAT022,168,322,54096
PO009663,2024-04-28,SUP012,MAT028,7139,13,92807
PO009664,2025-12-21,SUP010,MAT023,879,4969,4367751
PO009665,2025-11-21,SUP002,MAT003,222,445,98790
PO009666,2025-08-09,SUP019,MAT013,144,496,71424
PO009667,2025-02-27,SUP006,MAT029,205,1584,324720
PO009668,2025-02-14,SUP016,MAT029,70,2489,174230
PO009669,2024-09-08,SUP014,MAT017,3314,45,149130
PO009670,2025-04-10,SUP008,MAT019,94,2099,197306
PO009671,2024-09-14,SUP011,MAT015,7257,27,195939
PO009672,2024-07-27,SUP001,MAT009,254,518,131572
PO009673,2024-01-10,SUP009,MAT013,519,2128,1104432
PO009674,2025-08-20,SUP017,MAT024,866,1168,1011488
PO009675,2025-05-29,SUP009,MAT016,6535,29,189515
PO009676,2024-09-27,SUP009,MAT029,157,944,148208
PO009677,2024-11-05,SUP011,MAT005,866,4390,3801740
PO009678,2025-05-17,SUP004,MAT018,187,2231,417197
PO009679,2025-04-28,SUP013,MAT029,267,1912,510504
PO009680,2025-03-07,SUP018,MAT023,252,1772,446544
PO009681,2024-05-11,SUP019,MAT011,225,2009,452025
PO009682,2025-12-18,SUP015,MAT006,441,607,267687
PO009683,2024-04-08,SUP017,MAT029,152,1936,294272
PO009684,2024-12-20,SUP013,MAT007,797,1871,1491187
PO009685,2025-12-12,SUP020,MAT020,427,961,410347
PO009686,2025-02-20,SUP012,MAT001,316,1137,359292
PO009687,2024-02-05,SUP020,MAT005,174,1967,342258
PO009688,2025-06-08,SUP012,MAT030,247,619,152893
PO009689,2025-08-16,SUP003,MAT001,310,398,123380
PO009690,2024-06-12,SUP019,MAT029,174,2166,376884
PO009691,2025-11-24,SUP017,MAT022,537,2745,1474065
PO009692,2024-10-03,SUP005,MAT018,28,2337,65436
PO009693,2025-10-05,SUP009,MAT005,645,1085,699825
PO009694,2025-03-25,SUP014,MAT006,381,603,229743
PO009695,2024-09-26,SUP002,MAT011,195,1304,254280
PO009696,2024-08-10,SUP018,MAT025,207,4738,980766
PO009697,2025-12-28,SUP006,MAT011,60,2187,131220
PO009698,2024-08-24,SUP009,MAT027,6536,11,71896
PO009699,2025-06-12,SUP009,MAT004,628,4137,2598036
PO009700,2024-12-18,SUP008,MAT001,300,743,222900
PO009701,2024-03-25,SUP012,MAT026,297,1401,416097
PO009702,2024-09-11,SUP008,MAT007,514,2140,1099960
PO009703,2024-11-25,SUP002,MAT015,2891,45,130095
PO009704,2025-06-12,SUP007,MAT006,620,1625,1007500
PO009705,2025-06-26,SUP007,MAT023,933,1903,1775499
PO009706,2024-01-16,SUP014,MAT030,63,2440,153720
PO009707,2025-10-23,SUP011,MAT016,1310,14,18340
PO009708,2025-05-06,SUP018,MAT014,961,3640,3498040
PO009709,2025-07-31,SUP007,MAT029,94,1894,178036
PO009710,2025-01-14,SUP015,MAT009,52,2430,126360
PO009711,2024-04-02,SUP005,MAT012,83,1860,154380
PO009712,2025-06-09,SUP016,MAT028,5017,16,80272
PO009713,2025-10-24,SUP015,MAT023,459,2994,1374246
PO009714,2025-07-30,SUP006,MAT015,4695,49,230055
PO009715,2025-07-03,SUP014,MAT024,574,3232,1855168
PO009716,2024-04-20,SUP019,MAT008,135,703,94905
PO009717,2024-09-06,SUP014,MAT017,5620,26,146120
