Delivery_ID,PO_ID,Promised_Date,Delivery_Date,Delay_Days
DEL008179,PO008179,2024-02-24,2024-02-25,1
DEL008180,PO008180,2025-12-04,2025-12-09,5
DEL008181,PO008181,2025-02-11,2025-02-11,0
DEL008182,PO008182,2024-10-18,2024-10-20,2
DEL008183,PO008183,2024-06-30,2024-07-01,1
DEL008184,PO008184,2024-11-21,2024-11-25,4
DEL008185,PO008185,2025-12-08,2025-12-06,-2
DEL008186,PO008186,2025-10-11,2025-10-15,4
DEL008187,PO008187,2025-01-25,2025-01-26,1
DEL008188,PO008188,2024-06-15,2024-06-16,1
DEL008189,PO008189,2024-08-24,2024-08-25,1
DEL008190,PO008190,2024-06-14,2024-06-17,3
DEL008191,PO008191,2024-07-13,2024-07-13,0
DEL008192,PO008192,2026-01-21,2026-01-19,-2
DEL008193,PO008193,2025-10-14,2025-10-13,-1
DEL008194,PO008194,2025-11-18,2025-11-18,0
DEL008195,PO008195,2024-01-09,2024-01-13,4
DEL008196,PO008196,2024-07-26,2024-07-27,1
DEL008197,PO008197,2025-08-10,2025-08-12,2
DEL008198,PO008198,2025-08-11,2025-08-14,3
DEL008199,PO008199,2025-10-27,2025-10-25,-2
DEL008200,PO008200,2024-04-12,2024-04-16,4
DEL008201,PO008201,2025-03-17,2025-03-18,1
DEL008202,PO008202,2025-05-01,2025-05-02,1
DEL008203,PO008203,2024-04-23,2024-04-22,-1
DEL008204,PO008204,2024-12-02,2024-12-07,5
DEL008205,PO008205,2024-02-24,2024-02-24,0
DEL008206,PO008206,2024-09-22,2024-09-26,4
DEL008207,PO008207,2025-11-20,2025-11-22,2
DEL008208,PO008208,2024-09-27,2024-09-30,3
DEL008209,PO008209,2025-01-14,2025-01-15,1
DEL008210,PO008210,2025-07-20,2025-07-20,0
DEL008211,PO008211,2024-09-19,2024-09-22,3
DEL008212,PO008212,2025-03-06,2025-03-04,-2
DEL008213,PO008213,2024-03-07,2024-03-06,-1
DEL008214,PO008214,2025-01-03,2025-01-02,-1
DEL008215,PO008215,2025-07-31,2025-07-31,0
DEL008216,PO008216,2024-02-16,2024-02-16,0
DEL008217,PO008217,2025-06-11,2025-06-10,-1
DEL008218,PO008218,2025-05-09,2025-05-14,5
DEL008219,PO008219,2024-12-27,2024-12-31,4
DEL008220,PO008220,2025-09-30,2025-10-02,2
DEL008221,PO008221,2024-06-30,2024-06-28,-2
DEL008222,PO008222,2026-01-08,2026-01-08,0
DEL008223,PO008223,2024-08-30,2024-09-01,2
DEL008224,PO008224,2024-06-02,2024-06-03,1
DEL008225,PO008225,2025-07-28,2025-08-02,5
DEL008226,PO008226,2025-05-18,2025-05-18,0
DEL008227,PO008227,2024-03-13,2024-03-17,4
DEL008228,PO008228,2025-02-15,2025-02-16,1
DEL008229,PO008229,2025-01-16,2025-01-15,-1
DEL008230,PO008230,2025-09-13,2025-09-17,4
DEL008231,PO008231,2024-03-30,2024-04-04,5
DEL008232,PO008232,2024-08-28,2024-08-28,0
DEL008233,PO008233,2024-12-28,2025-01-02,5
DEL008234,PO008234,2024-09-05,2024-09-06,1
DEL008235,PO008235,2025-02-05,2025-02-07,2
DEL008236,PO008236,2024-04-02,2024-04-01,-1
DEL008237,PO008237,2024-08-13,2024-08-17,4
DEL008238,PO008238,2025-04-17,2025-04-15,-2
DEL008239,PO008239,2025-07-02,2025-07-01,-1
DEL008240,PO008240,2024-06-06,2024-06-05,-1
DEL008241,PO008241,2025-03-12,2025-03-10,-2
DEL008242,PO008242,2024-05-04,2024-05-05,1
DEL008243,PO008243,2024-01-28,2024-01-30,2
DEL008244,PO008244,2024-12-20,2024-12-20,0
DEL008245,PO008245,2025-01-03,2025-01-05,2
DEL008246,PO008246,2025-07-15,2025-07-18,3
DEL008247,PO008247,2025-08-03,2025-08-07,4
DEL008248,PO008248,2025-01-02,2025-01-03,1
DEL008249,PO008249,2025-09-19,2025-09-22,3
DEL008250,PO008250,2025-09-09,2025-09-14,5
DEL008251,PO008251,2025-01-26,2025-01-26,0
DEL008252,PO008252,2025-02-22,2025-02-25,3
DEL008253,PO008253,2025-09-17,2025-09-20,3
DEL008254,PO008254,2024-11-26,2024-11-26,0
DEL008255,PO008255,2025-05-21,2025-05-26,5
DEL008256,PO008256,2025-01-16,2025-01-18,2
DEL008257,PO008257,2024-11-01,2024-10-30,-2
DEL008258,PO008258,2025-07-21,2025-07-22,1
DEL008259,PO008259,2024-04-16,2024-04-19,3
DEL008260,PO008260,2025-05-05,2025-05-10,5
DEL008261,PO008261,2024-08-21,2024-08-21,0
DEL008262,PO008262,2024-04-07,2024-04-09,2
DEL008263,PO008263,2024-08-05,2024-08-07,2
DEL008264,PO008264,2024-11-20,2024-11-22,2
DEL008265,PO008265,2024-04-12,2024-04-10,-2
DEL008266,PO008266,2025-10-16,2025-10-17,1
DEL008267,PO008267,2025-08-16,2025-08-20,4
DEL008268,PO008268,2025-02-20,2025-02-23,3
DEL008269,PO008269,2025-03-23,2025-03-27,4
DEL008270,PO008270,2025-11-04,2025-11-02,-2
DEL008271,PO008271,2024-12-16,2024-12-15,-1
DEL008272,PO008272,2025-10-05,2025-10-03,-2
DEL008273,PO008273,2024-03-15,2024-03-15,0
DEL008274,PO008274,2024-04-22,2024-04-21,-1
DEL008275,PO008275,2024-04-02,2024-03-31,-2
DEL008276,PO008276,2025-11-23,2025-11-25,2
DEL008277,PO008277,2024-12-13,2024-12-11,-2
DEL008278,PO008278,2024-02-26,2024-03-01,4
DEL008279,PO008279,2024-09-02,2024-09-04,2
DEL008280,PO008280,2024-12-24,2024-12-22,-2
DEL008281,PO008281,2025-02-17,2025-02-15,-2
DEL008282,PO008282,2024-07-02,2024-07-06,4
DEL008283,PO008283,2024-12-15,2024-12-17,2
DEL008284,PO008284,2024-06-12,2024-06-13,1
DEL008285,PO008285,2025-01-13,2025-01-16,3
DEL008286,PO008286,2024-06-03,2024-06-05,2
DEL008287,PO008287,2024-04-29,2024-05-02,3
DEL008288,PO008288,2024-07-23,2024-07-21,-2
DEL008289,PO008289,2024-10-07,2024-10-05,-2
DEL008290,PO008290,2025-04-19,2025-04-18,-1
DEL008291,PO008291,2024-09-29,2024-09-29,0
DEL008292,PO008292,2025-04-14,2025-04-17,3
DEL008293,PO008293,2025-03-18,2025-03-17,-1
DEL008294,PO008294,2025-12-28,2025-12-29,1
DEL008295,PO008295,2025-11-14,2025-11-12,-2
DEL008296,PO008296,2024-06-09,2024-06-09,0
DEL008297,PO008297,2025-03-26,2025-03-26,0
DEL008298,PO008298,2026-01-13,2026-01-16,3
DEL008299,PO008299,2025-01-17,2025-01-18,1
DEL008300,PO008300,2024-06-10,2024-06-11,1
DEL008301,PO008301,2024-04-10,2024-04-15,5
DEL008302,PO008302,2025-03-07,2025-03-11,4
DEL008303,PO008303,2025-11-06,2025-11-09,3
DEL008304,PO008304,2024-05-06,2024-05-07,1
DEL008305,PO008305,2024-11-18,2024-11-16,-2
DEL008306,PO008306,2024-10-12,2024-10-10,-2
DEL008307,PO008307,2025-05-10,2025-05-11,1
DEL008308,PO008308,2024-12-01,2024-12-05,4
DEL008309,PO008309,2024-07-15,2024-07-20,5
DEL008310,PO008310,2024-04-09,2024-04-07,-2
DEL008311,PO008311,2025-02-15,2025-02-16,1
DEL008312,PO008312,2024-09-11,2024-09-13,2
DEL008313,PO008313,2024-09-14,2024-09-15,1
DEL008314,PO008314,2025-06-20,2025-06-24,4
DEL008315,PO008315,2025-05-12,2025-05-17,5
DEL008316,PO008316,2024-04-10,2024-04-12,2
DEL008317,PO008317,2024-10-04,2024-10-05,1
DEL008318,PO008318,2025-03-20,2025-03-20,0
DEL008319,PO008319,2025-02-08,2025-02-11,3
DEL008320,PO008320,2025-12-28,2025-12-29,1
DEL008321,PO008321,2024-09-24,2024-09-24,0
DEL008322,PO008322,2025-12-06,2025-12-06,0
DEL008323,PO008323,2024-02-09,2024-02-12,3
DEL008324,PO008324,2024-10-28,2024-10-28,0
DEL008325,PO008325,2025-01-06,2025-01-07,1
DEL008326,PO008326,2025-11-18,2025-11-18,0
DEL008327,PO008327,2024-12-12,2024-12-10,-2
DEL008328,PO008328,2025-11-06,2025-11-11,5
DEL008329,PO008329,2025-07-21,2025-07-20,-1
DEL008330,PO008330,2025-09-10,2025-09-08,-2
DEL008331,PO008331,2025-07-22,2025-07-25,3
DEL008332,PO008332,2024-03-11,2024-03-16,5
DEL008333,PO008333,2025-04-10,2025-04-08,-2
DEL008334,PO008334,2024-12-06,2024-12-09,3
DEL008335,PO008335,2025-07-14,2025-07-13,-1
DEL008336,PO008336,2024-08-31,2024-08-31,0
DEL008337,PO008337,2024-07-21,2024-07-26,5
DEL008338,PO008338,2025-07-31,2025-08-01,1
DEL008339,PO008339,2025-07-01,2025-07-04,3
DEL008340,PO008340,2024-05-20,2024-05-24,4
DEL008341,PO008341,2026-01-12,2026-01-11,-1
DEL008342,PO008342,2025-12-17,2025-12-20,3
DEL008343,PO008343,2025-04-14,2025-04-18,4
DEL008344,PO008344,2024-02-08,2024-02-13,5
DEL008345,PO008345,2025-02-11,2025-02-15,4
DEL008346,PO008346,2025-05-30,2025-05-30,0
DEL008347,PO008347,2025-03-14,2025-03-15,1
DEL008348,PO008348,2025-08-28,2025-08-30,2
DEL008349,PO008349,2025-07-17,2025-07-18,1
DEL008350,PO008350,2024-08-29,2024-08-30,1
DEL008351,PO008351,2024-12-12,2024-12-14,2
DEL008352,PO008352,2024-11-10,2024-11-13,3
DEL008353,PO008353,2026-01-01,2026-01-06,5
DEL008354,PO008354,2024-12-30,2025-01-01,2
DEL008355,PO008355,2024-12-24,2024-12-23,-1
DEL008356,PO008356,2024-04-16,2024-04-15,-1
DEL008357,PO008357,2024-03-02,2024-03-01,-1
DEL008358,PO008358,2025-09-20,2025-09-25,5
DEL008359,PO008359,2025-07-03,2025-07-01,-2
DEL008360,PO008360,2025-05-20,2025-05-23,3
DEL008361,PO008361,2024-01-12,2024-01-10,-2
DEL008362,PO008362,2025-07-20,2025-07-21,1
DEL008363,PO008363,2025-07-01,2025-06-29,-2
DEL008364,PO008364,2024-01-27,2024-01-28,1
DEL008365,PO008365,2024-09-23,2024-09-26,3
DEL008366,PO008366,2025-07-26,2025-07-24,-2
DEL008367,PO008367,2025-02-10,2025-02-14,4
DEL008368,PO008368,2025-01-26,2025-01-25,-1
DEL008369,PO008369,2024-06-28,2024-07-03,5
DEL008370,PO008370,2025-05-15,2025-05-19,4
DEL008371,PO008371,2024-11-29,2024-11-27,-2
DEL008372,PO008372,2024-09-03,2024-09-06,3
DEL008373,PO008373,2025-08-14,2025-08-12,-2
DEL008374,PO008374,2024-03-06,2024-03-11,5
DEL008375,PO008375,2024-06-20,2024-06-22,2
DEL008376,PO008376,2025-10-19,2025-10-21,2
DEL008377,PO008377,2024-07-03,2024-07-08,5
DEL008378,PO008378,2024-11-24,2024-11-26,2
DEL008379,PO008379,2024-08-31,2024-09-03,3
DEL008380,PO008380,2024-09-06,2024-09-09,3
DEL008381,PO008381,2025-08-20,2025-08-20,0
DEL008382,PO008382,2025-08-15,2025-08-17,2
DEL008383,PO008383,2024-06-24,2024-06-28,4
DEL008384,PO008384,2024-10-24,2024-10-23,-1
DEL008385,PO008385,2024-02-25,2024-02-29,4
DEL008386,PO008386,2025-06-09,2025-06-13,4
DEL008387,PO008387,2025-02-02,2025-02-01,-1
DEL008388,PO008388,2025-02-22,2025-02-25,3
DEL008389,PO008389,2025-11-20,2025-11-23,3
DEL008390,PO008390,2025-04-07,2025-04-08,1
DEL008391,PO008391,2026-01-20,2026-01-25,5
DEL008392,PO008392,2024-12-13,2024-12-11,-2
DEL008393,PO008393,2025-12-20,2025-12-20,0
DEL008394,PO008394,2024-09-28,2024-09-28,0
DEL008395,PO008395,2024-10-07,2024-10-08,1
DEL008396,PO008396,2024-10-15,2024-10-18,3
DEL008397,PO008397,2024-12-02,2024-12-03,1
DEL008398,PO008398,2025-05-25,2025-05-26,1
DEL008399,PO008399,2025-12-21,2025-12-21,0
DEL008400,PO008400,2025-08-26,2025-08-30,4
DEL008401,PO008401,2024-06-23,2024-06-23,0
DEL008402,PO008402,2024-08-27,2024-08-25,-2
DEL008403,PO008403,2024-11-28,2024-11-28,0
DEL008404,PO008404,2025-01-14,2025-01-19,5
DEL008405,PO008405,2025-12-07,2025-12-05,-2
DEL008406,PO008406,2024-08-02,2024-08-02,0
DEL008407,PO008407,2025-10-09,2025-10-11,2
DEL008408,PO008408,2025-11-02,2025-11-05,3
DEL008409,PO008409,2025-09-25,2025-09-30,5
DEL008410,PO008410,2025-10-04,2025-10-08,4
DEL008411,PO008411,2024-02-26,2024-02-25,-1
DEL008412,PO008412,2025-03-10,2025-03-14,4
DEL008413,PO008413,2025-10-17,2025-10-22,5
DEL008414,PO008414,2025-03-13,2025-03-15,2
DEL008415,PO008415,2025-02-06,2025-02-11,5
DEL008416,PO008416,2025-02-21,2025-02-24,3
DEL008417,PO008417,2025-06-09,2025-06-09,0
DEL008418,PO008418,2025-04-10,2025-04-15,5
DEL008419,PO008419,2025-03-17,2025-03-20,3
DEL008420,PO008420,2025-10-22,2025-10-23,1
DEL008421,PO008421,2025-03-17,2025-03-21,4
DEL008422,PO008422,2025-03-30,2025-04-04,5
DEL008423,PO008423,2025-02-15,2025-02-17,2
DEL008424,PO008424,2025-10-13,2025-10-15,2
DEL008425,PO008425,2025-01-08,2025-01-10,2
DEL008426,PO008426,2024-12-08,2024-12-08,0
DEL008427,PO008427,2025-03-28,2025-03-26,-2
DEL008428,PO008428,2024-06-04,2024-06-02,-2
DEL008429,PO008429,2025-09-29,2025-10-04,5
DEL008430,PO008430,2024-09-06,2024-09-09,3
DEL008431,PO008431,2025-05-27,2025-05-27,0
DEL008432,PO008432,2025-08-06,2025-08-11,5
DEL008433,PO008433,2024-02-17,2024-02-19,2
DEL008434,PO008434,2024-12-23,2024-12-24,1
DEL008435,PO008435,2025-02-27,2025-03-04,5
DEL008436,PO008436,2025-04-27,2025-04-26,-1
DEL008437,PO008437,2025-08-24,2025-08-26,2
DEL008438,PO008438,2024-05-21,2024-05-23,2
DEL008439,PO008439,2024-05-06,2024-05-09,3
DEL008440,PO008440,2025-01-12,2025-01-15,3
DEL008441,PO008441,2025-01-02,2025-01-05,3
DEL008442,PO008442,2024-08-12,2024-08-11,-1
DEL008443,PO008443,2024-02-07,2024-02-05,-2
DEL008444,PO008444,2024-08-27,2024-08-28,1
DEL008445,PO008445,2025-09-09,2025-09-12,3
DEL008446,PO008446,2024-02-26,2024-02-26,0
DEL008447,PO008447,2024-05-25,2024-05-28,3
DEL008448,PO008448,2025-10-18,2025-10-23,5
DEL008449,PO008449,2024-11-26,2024-11-24,-2
DEL008450,PO008450,2024-04-20,2024-04-23,3
DEL008451,PO008451,2025-11-27,2025-11-26,-1
DEL008452,PO008452,2025-08-16,2025-08-14,-2
DEL008453,PO008453,2024-03-21,2024-03-19,-2
DEL008454,PO008454,2024-06-01,2024-05-31,-1
DEL008455,PO008455,2024-04-05,2024-04-08,3
DEL008456,PO008456,2025-02-19,2025-02-17,-2
DEL008457,PO008457,2024-04-06,2024-04-10,4
DEL008458,PO008458,2025-05-11,2025-05-16,5
DEL008459,PO008459,2024-11-19,2024-11-19,0
DEL008460,PO008460,2024-08-14,2024-08-19,5
DEL008461,PO008461,2024-11-05,2024-11-05,0
DEL008462,PO008462,2025-04-07,2025-04-12,5
DEL008463,PO008463,2024-03-17,2024-03-18,1
DEL008464,PO008464,2024-12-10,2024-12-13,3
DEL008465,PO008465,2024-10-28,2024-10-30,2
DEL008466,PO008466,2025-02-04,2025-02-02,-2
DEL008467,PO008467,2024-10-17,2024-10-15,-2
DEL008468,PO008468,2025-09-08,2025-09-12,4
DEL008469,PO008469,2025-01-13,2025-01-16,3
DEL008470,PO008470,2024-06-06,2024-06-04,-2
DEL008471,PO008471,2024-12-13,2024-12-16,3
DEL008472,PO008472,2024-03-25,2024-03-29,4
DEL008473,PO008473,2025-09-03,2025-09-01,-2
DEL008474,PO008474,2025-01-26,2025-01-25,-1
DEL008475,PO008475,2024-05-26,2024-05-31,5
DEL008476,PO008476,2025-06-16,2025-06-14,-2
DEL008477,PO008477,2024-02-22,2024-02-25,3
DEL008478,PO008478,2024-10-08,2024-10-06,-2
DEL008479,PO008479,2024-06-01,2024-06-02,1
DEL008480,PO008480,2025-08-23,2025-08-21,-2
DEL008481,PO008481,2025-11-09,2025-11-12,3
DEL008482,PO008482,2024-05-12,2024-05-11,-1
DEL008483,PO008483,2024-03-10,2024-03-11,1
DEL008484,PO008484,2025-10-27,2025-10-31,4
DEL008485,PO008485,2025-07-17,2025-07-18,1
DEL008486,PO008486,2025-03-11,2025-03-10,-1
DEL008487,PO008487,2024-07-05,2024-07-09,4
DEL008488,PO008488,2025-10-27,2025-10-30,3
DEL008489,PO008489,2025-12-21,2025-12-26,5
DEL008490,PO008490,2025-07-16,2025-07-21,5
DEL008491,PO008491,2026-01-01,2026-01-02,1
DEL008492,PO008492,2025-10-11,2025-10-13,2
DEL008493,PO008493,2024-05-17,2024-05-22,5
DEL008494,PO008494,2024-03-24,2024-03-29,5
DEL008495,PO008495,2024-01-24,2024-01-28,4
DEL008496,PO008496,2025-03-25,2025-03-26,1
DEL008497,PO008497,2025-05-09,2025-05-11,2
DEL008498,PO008498,2024-12-04,2024-12-09,5
DEL008499,PO008499,2025-01-05,2025-01-03,-2
DEL008500,PO008500,2025-11-19,2025-11-20,1
DEL008501,PO008501,2024-08-05,2024-08-07,2
DEL008502,PO008502,2024-04-29,2024-05-01,2
DEL008503,PO008503,2024-07-13,2024-07-12,-1
DEL008504,PO008504,2025-03-11,2025-03-09,-2
DEL008505,PO008505,2024-12-02,2024-12-04,2
DEL008506,PO008506,2025-03-16,2025-03-16,0
DEL008507,PO008507,2024-12-06,2024-12-04,-2
DEL008508,PO008508,2025-05-28,2025-06-01,4
DEL008509,PO008509,2025-01-24,2025-01-25,1
DEL008510,PO008510,2025-08-17,2025-08-22,5
DEL008511,PO008511,2024-06-27,2024-06-26,-1
DEL008512,PO008512,2024-04-18,2024-04-16,-2
DEL008513,PO008513,2024-03-08,2024-03-13,5
DEL008514,PO008514,2025-05-26,2025-05-30,4
DEL008515,PO008515,2025-10-05,2025-10-05,0
DEL008516,PO008516,2024-03-24,2024-03-22,-2
DEL008517,PO008517,2025-01-31,2025-02-03,3
DEL008518,PO008518,2025-04-13,2025-04-13,0
DEL008519,PO008519,2024-05-22,2024-05-21,-1
DEL008520,PO008520,2025-01-25,2025-01-23,-2
DEL008521,PO008521,2024-05-16,2024-05-16,0
DEL008522,PO008522,2025-06-28,2025-06-26,-2
DEL008523,PO008523,2025-12-05,2025-12-09,4
DEL008524,PO008524,2025-06-18,2025-06-23,5
DEL008525,PO008525,2025-05-02,2025-05-01,-1
DEL008526,PO008526,2024-02-09,2024-02-07,-2
DEL008527,PO008527,2025-12-22,2025-12-26,4
DEL008528,PO008528,2024-08-23,2024-08-21,-2
DEL008529,PO008529,2024-02-01,2024-01-31,-1
DEL008530,PO008530,2025-05-04,2025-05-04,0
DEL008531,PO008531,2025-10-27,2025-10-30,3
DEL008532,PO008532,2025-10-11,2025-10-13,2
DEL008533,PO008533,2025-04-15,2025-04-15,0
DEL008534,PO008534,2025-04-04,2025-04-05,1
DEL008535,PO008535,2024-12-05,2024-12-09,4
DEL008536,PO008536,2025-06-15,2025-06-16,1
DEL008537,PO008537,2024-10-16,2024-10-15,-1
DEL008538,PO008538,2024-12-18,2024-12-16,-2
DEL008539,PO008539,2025-03-03,2025-03-02,-1
DEL008540,PO008540,2025-07-13,2025-07-12,-1
DEL008541,PO008541,2024-09-17,2024-09-16,-1
DEL008542,PO008542,2024-03-07,2024-03-05,-2
DEL008543,PO008543,2024-11-03,2024-11-01,-2
DEL008544,PO008544,2025-04-13,2025-04-15,2
DEL008545,PO008545,2024-07-04,2024-07-04,0
DEL008546,PO008546,2024-07-21,2024-07-22,1
DEL008547,PO008547,2024-03-27,2024-03-25,-2
DEL008548,PO008548,2025-05-19,2025-05-17,-2
DEL008549,PO008549,2025-11-11,2025-11-14,3
DEL008550,PO008550,2025-01-13,2025-01-14,1
DEL008551,PO008551,2025-04-14,2025-04-19,5
DEL008552,PO008552,2025-09-15,2025-09-13,-2
DEL008553,PO008553,2024-02-14,2024-02-14,0
DEL008554,PO008554,2024-11-18,2024-11-18,0
DEL008555,PO008555,2024-07-16,2024-07-20,4
DEL008556,PO008556,2025-05-14,2025-05-16,2
DEL008557,PO008557,2024-12-16,2024-12-18,2
DEL008558,PO008558,2025-08-22,2025-08-25,3
DEL008559,PO008559,2025-05-18,2025-05-18,0
DEL008560,PO008560,2024-05-28,2024-06-02,5
DEL008561,PO008561,2024-11-10,2024-11-09,-1
DEL008562,PO008562,2025-08-17,2025-08-22,5
DEL008563,PO008563,2025-06-21,2025-06-24,3
DEL008564,PO008564,2025-12-10,2025-12-08,-2
DEL008565,PO008565,2025-07-05,2025-07-09,4
DEL008566,PO008566,2024-10-08,2024-10-08,0
DEL008567,PO008567,2025-07-28,2025-07-30,2
DEL008568,PO008568,2025-10-31,2025-10-31,0
DEL008569,PO008569,2025-03-30,2025-04-03,4
DEL008570,PO008570,2024-07-28,2024-07-29,1
DEL008571,PO008571,2025-07-27,2025-07-25,-2
DEL008572,PO008572,2025-07-26,2025-07-27,1
DEL008573,PO008573,2024-09-01,2024-09-03,2
DEL008574,PO008574,2024-12-02,2024-12-04,2
DEL008575,PO008575,2025-11-30,2025-11-28,-2
DEL008576,PO008576,2024-10-04,2024-10-07,3
DEL008577,PO008577,2024-10-07,2024-10-09,2
DEL008578,PO008578,2025-02-06,2025-02-09,3
DEL008579,PO008579,2025-01-19,2025-01-21,2
DEL008580,PO008580,2024-09-27,2024-09-25,-2
DEL008581,PO008581,2024-04-12,2024-04-13,1
DEL008582,PO008582,2024-05-01,2024-04-30,-1
DEL008583,PO008583,2025-02-22,2025-02-20,-2
DEL008584,PO008584,2025-08-06,2025-08-08,2
DEL008585,PO008585,2024-05-15,2024-05-13,-2
DEL008586,PO008586,2024-12-29,2025-01-01,3
DEL008587,PO008587,2024-12-13,2024-12-12,-1
DEL008588,PO008588,2024-09-12,2024-09-13,1
DEL008589,PO008589,2024-03-25,2024-03-24,-1
DEL008590,PO008590,2025-05-31,2025-06-03,3
DEL008591,PO008591,2025-04-10,2025-04-09,-1
DEL008592,PO008592,2025-12-01,2025-12-04,3
DEL008593,PO008593,2024-11-20,2024-11-20,0
DEL008594,PO008594,2024-12-25,2024-12-25,0
DEL008595,PO008595,2025-09-25,2025-09-30,5
DEL008596,PO008596,2025-06-10,2025-06-12,2
DEL008597,PO008597,2025-06-16,2025-06-15,-1
DEL008598,PO008598,2025-08-01,2025-08-02,1
DEL008599,PO008599,2025-10-01,2025-09-30,-1
DEL008600,PO008600,2025-05-26,2025-05-30,4
DEL008601,PO008601,2025-08-10,2025-08-08,-2
DEL008602,PO008602,2025-03-23,2025-03-27,4
DEL008603,PO008603,2025-04-04,2025-04-07,3
DEL008604,PO008604,2025-12-06,2025-12-11,5
DEL008605,PO008605,2025-12-31,2026-01-05,5
DEL008606,PO008606,2024-04-19,2024-04-22,3
DEL008607,PO008607,2025-11-26,2025-11-28,2
DEL008608,PO008608,2025-07-02,2025-06-30,-2
DEL008609,PO008609,2025-08-17,2025-08-16,-1
DEL008610,PO008610,2025-01-03,2025-01-07,4
DEL008611,PO008611,2026-01-11,2026-01-09,-2
DEL008612,PO008612,2024-11-30,2024-12-05,5
DEL008613,PO008613,2024-07-05,2024-07-10,5
DEL008614,PO008614,2025-10-11,2025-10-16,5
DEL008615,PO008615,2024-05-30,2024-05-30,0
DEL008616,PO008616,2024-11-19,2024-11-21,2
DEL008617,PO008617,2024-04-26,2024-05-01,5
DEL008618,PO008618,2026-01-03,2026-01-02,-1
DEL008619,PO008619,2025-02-09,2025-02-12,3
DEL008620,PO008620,2024-06-26,2024-06-28,2
DEL008621,PO008621,2024-12-01,2024-12-01,0
DEL008622,PO008622,2024-08-18,2024-08-20,2
DEL008623,PO008623,2025-12-09,2025-12-08,-1
DEL008624,PO008624,2024-07-02,2024-07-05,3
DEL008625,PO008625,2025-03-01,2025-03-01,0
DEL008626,PO008626,2024-04-11,2024-04-09,-2
DEL008627,PO008627,2025-09-06,2025-09-08,2
DEL008628,PO008628,2024-11-21,2024-11-24,3
DEL008629,PO008629,2024-02-02,2024-02-05,3
DEL008630,PO008630,2024-11-28,2024-11-28,0
DEL008631,PO008631,2025-03-21,2025-03-21,0
DEL008632,PO008632,2025-05-13,2025-05-17,4
DEL008633,PO008633,2024-08-11,2024-08-16,5
DEL008634,PO008634,2025-07-24,2025-07-28,4
DEL008635,PO008635,2025-09-16,2025-09-14,-2
DEL008636,PO008636,2025-03-11,2025-03-14,3
DEL008637,PO008637,2024-03-02,2024-03-05,3
DEL008638,PO008638,2025-05-21,2025-05-25,4
DEL008639,PO008639,2024-10-27,2024-11-01,5
DEL008640,PO008640,2025-01-01,2024-12-30,-2
DEL008641,PO008641,2025-01-18,2025-01-16,-2
DEL008642,PO008642,2024-05-01,2024-05-05,4
DEL008643,PO008643,2024-05-10,2024-05-15,5
DEL008644,PO008644,2025-08-29,2025-08-30,1
DEL008645,PO008645,2025-06-07,2025-06-11,4
DEL008646,PO008646,2025-03-05,2025-03-09,4
DEL008647,PO008647,2024-09-12,2024-09-12,0
DEL008648,PO008648,2025-09-29,2025-09-28,-1
DEL008649,PO008649,2024-03-22,2024-03-21,-1
DEL008650,PO008650,2025-12-26,2025-12-30,4
DEL008651,PO008651,2024-02-26,2024-02-28,2
DEL008652,PO008652,2025-07-12,2025-07-13,1
DEL008653,PO008653,2024-12-05,2024-12-08,3
DEL008654,PO008654,2024-07-13,2024-07-11,-2
DEL008655,PO008655,2024-07-20,2024-07-18,-2
DEL008656,PO008656,2025-07-15,2025-07-20,5
DEL008657,PO008657,2025-02-02,2025-01-31,-2
DEL008658,PO008658,2024-03-13,2024-03-17,4
DEL008659,PO008659,2024-11-28,2024-11-28,0
DEL008660,PO008660,2024-06-29,2024-06-30,1
DEL008661,PO008661,2025-08-26,2025-08-31,5
DEL008662,PO008662,2024-01-25,2024-01-30,5
DEL008663,PO008663,2025-11-20,2025-11-23,3
DEL008664,PO008664,2024-03-19,2024-03-20,1
DEL008665,PO008665,2025-10-17,2025-10-15,-2
DEL008666,PO008666,2024-10-11,2024-10-11,0
DEL008667,PO008667,2025-03-18,2025-03-21,3
DEL008668,PO008668,2025-11-26,2025-12-01,5
DEL008669,PO008669,2025-03-25,2025-03-29,4
DEL008670,PO008670,2024-10-28,2024-11-02,5
DEL008671,PO008671,2024-03-06,2024-03-07,1
DEL008672,PO008672,2025-04-15,2025-04-16,1
DEL008673,PO008673,2025-12-27,2025-12-27,0
DEL008674,PO008674,2024-02-12,2024-02-10,-2
DEL008675,PO008675,2025-08-28,2025-08-26,-2
DEL008676,PO008676,2025-04-15,2025-04-19,4
DEL008677,PO008677,2024-06-10,2024-06-14,4
DEL008678,PO008678,2025-08-28,2025-08-30,2
DEL008679,PO008679,2024-02-06,2024-02-06,0
DEL008680,PO008680,2025-12-06,2025-12-07,1
DEL008681,PO008681,2024-04-30,2024-05-05,5
DEL008682,PO008682,2024-03-24,2024-03-25,1
DEL008683,PO008683,2025-02-27,2025-03-02,3
DEL008684,PO008684,2025-07-08,2025-07-06,-2
DEL008685,PO008685,2025-06-21,2025-06-19,-2
DEL008686,PO008686,2024-04-16,2024-04-20,4
DEL008687,PO008687,2024-04-01,2024-04-01,0
DEL008688,PO008688,2024-10-11,2024-10-13,2
DEL008689,PO008689,2025-03-27,2025-03-29,2
DEL008690,PO008690,2024-10-25,2024-10-30,5
